query_id,source_id,board_index,crop_x,crop_y,crop_w,crop_h,crop_x1,crop_y1,long_side,short_side,aspect,query_rotation_deg,expected_alignment_angle_deg,source_width,source_height,aged_query_path,ground_truth_mask_path
log60_board6,log60,6,2290,2070,855,258,3145,2328,855,258,3.31395349,180,180,4624,3468,/home/sshirodk/Documents/Biomtrace-new/matching/spatial/ducret-autun-t2-virtual-sawn-full-similarity/seg/log60_board6.jpg,/home/sshirodk/Documents/Biomtrace-new/matching/spatial/ducret-traceability-evaluation-v18/dataset/localization_ground_truth_masks/log60_board6.png
log60_board7,log60,7,3208,1385,230,769,3438,2154,769,230,3.34347826,90,270,4624,3468,/home/sshirodk/Documents/Biomtrace-new/matching/spatial/ducret-autun-t2-virtual-sawn-full-similarity/seg/log60_board7.jpg,/home/sshirodk/Documents/Biomtrace-new/matching/spatial/ducret-traceability-evaluation-v18/dataset/localization_ground_truth_masks/log60_board7.png
log60_board8,log60,8,2678,1190,257,681,2935,1871,681,257,2.64980545,270,90,4624,3468,/home/sshirodk/Documents/Biomtrace-new/matching/spatial/ducret-autun-t2-virtual-sawn-full-similarity/seg/log60_board8.jpg,/home/sshirodk/Documents/Biomtrace-new/matching/spatial/ducret-traceability-evaluation-v18/dataset/localization_ground_truth_masks/log60_board8.png
log60_board9,log60,9,2678,1541,180,719,2858,2260,719,180,3.99444444,180,180,4624,3468,/home/sshirodk/Documents/Biomtrace-new/matching/spatial/ducret-autun-t2-virtual-sawn-full-similarity/seg/log60_board9.jpg,/home/sshirodk/Documents/Biomtrace-new/matching/spatial/ducret-traceability-evaluation-v18/dataset/localization_ground_truth_masks/log60_board9.png
log60_board10,log60,10,3228,1732,243,743,3471,2475,743,243,3.05761317,90,270,4624,3468,/home/sshirodk/Documents/Biomtrace-new/matching/spatial/ducret-autun-t2-virtual-sawn-full-similarity/seg/log60_board10.jpg,/home/sshirodk/Documents/Biomtrace-new/matching/spatial/ducret-traceability-evaluation-v18/dataset/localization_ground_truth_masks/log60_board10.png
log61_board1,log61,1,2736,1691,374,997,3110,2688,997,374,2.66577540,90,270,4624,3468,/home/sshirodk/Documents/Biomtrace-new/matching/spatial/ducret-autun-t2-virtual-sawn-full-similarity/seg/log61_board1.jpg,/home/sshirodk/Documents/Biomtrace-new/matching/spatial/ducret-traceability-evaluation-v18/dataset/localization_ground_truth_masks/log61_board1.png
log61_board2,log61,2,3266,1559,308,1098,3574,2657,1098,308,3.56493506,0,0,4624,3468,/home/sshirodk/Documents/Biomtrace-new/matching/spatial/ducret-autun-t2-virtual-sawn-full-similarity/seg/log61_board2.jpg,/home/sshirodk/Documents/Biomtrace-new/matching/spatial/ducret-traceability-evaluation-v18/dataset/localization_ground_truth_masks/log61_board2.png
log61_board3,log61,3,2372,1633,458,952,2830,2585,952,458,2.07860262,90,270,4624,3468,/home/sshirodk/Documents/Biomtrace-new/matching/spatial/ducret-autun-t2-virtual-sawn-full-similarity/seg/log61_board3.jpg,/home/sshirodk/Documents/Biomtrace-new/matching/spatial/ducret-traceability-evaluation-v18/dataset/localization_ground_truth_masks/log61_board3.png
log61_board4,log61,4,2251,1914,1019,320,3270,2234,1019,320,3.18437500,90,270,4624,3468,/home/sshirodk/Documents/Biomtrace-new/matching/spatial/ducret-autun-t2-virtual-sawn-full-similarity/seg/log61_board4.jpg,/home/sshirodk/Documents/Biomtrace-new/matching/spatial/ducret-traceability-evaluation-v18/dataset/localization_ground_truth_masks/log61_board4.png
log61_board5,log61,5,2328,1613,478,991,2806,2604,991,478,2.07322176,0,0,4624,3468,/home/sshirodk/Documents/Biomtrace-new/matching/spatial/ducret-autun-t2-virtual-sawn-full-similarity/seg/log61_board5.jpg,/home/sshirodk/Documents/Biomtrace-new/matching/spatial/ducret-traceability-evaluation-v18/dataset/localization_ground_truth_masks/log61_board5.png
log61_board6,log61,6,2404,2348,889,300,3293,2648,889,300,2.96333333,0,0,4624,3468,/home/sshirodk/Documents/Biomtrace-new/matching/spatial/ducret-autun-t2-virtual-sawn-full-similarity/seg/log61_board6.jpg,/home/sshirodk/Documents/Biomtrace-new/matching/spatial/ducret-traceability-evaluation-v18/dataset/localization_ground_truth_masks/log61_board6.png
log61_board7,log61,7,3344,1685,273,1081,3617,2766,1081,273,3.95970696,90,270,4624,3468,/home/sshirodk/Documents/Biomtrace-new/matching/spatial/ducret-autun-t2-virtual-sawn-full-similarity/seg/log61_board7.jpg,/home/sshirodk/Documents/Biomtrace-new/matching/spatial/ducret-traceability-evaluation-v18/dataset/localization_ground_truth_masks/log61_board7.png
log61_board8,log61,8,2355,1647,331,1013,2686,2660,1013,331,3.06042296,270,90,4624,3468,/home/sshirodk/Documents/Biomtrace-new/matching/spatial/ducret-autun-t2-virtual-sawn-full-similarity/seg/log61_board8.jpg,/home/sshirodk/Documents/Biomtrace-new/matching/spatial/ducret-traceability-evaluation-v18/dataset/localization_ground_truth_masks/log61_board8.png
log61_board9,log61,9,2765,1752,542,1130,3307,2882,1130,542,2.08487085,270,90,4624,3468,/home/sshirodk/Documents/Biomtrace-new/matching/spatial/ducret-autun-t2-virtual-sawn-full-similarity/seg/log61_board9.jpg,/home/sshirodk/Documents/Biomtrace-new/matching/spatial/ducret-traceability-evaluation-v18/dataset/localization_ground_truth_masks/log61_board9.png
log61_board10,log61,10,2260,1592,1139,314,3399,1906,1139,314,3.62738854,90,270,4624,3468,/home/sshirodk/Documents/Biomtrace-new/matching/spatial/ducret-autun-t2-virtual-sawn-full-similarity/seg/log61_board10.jpg,/home/sshirodk/Documents/Biomtrace-new/matching/spatial/ducret-traceability-evaluation-v18/dataset/localization_ground_truth_masks/log61_board10.png
log62_board1,log62,1,1848,1814,908,404,2756,2218,908,404,2.24752475,180,180,4624,3468,/home/sshirodk/Documents/Biomtrace-new/matching/spatial/ducret-autun-t2-virtual-sawn-full-similarity/seg/log62_board1.jpg,/home/sshirodk/Documents/Biomtrace-new/matching/spatial/ducret-traceability-evaluation-v18/dataset/localization_ground_truth_masks/log62_board1.png
log62_board2,log62,2,2683,1271,958,248,3641,1519,958,248,3.86290323,270,90,4624,3468,/home/sshirodk/Documents/Biomtrace-new/matching/spatial/ducret-autun-t2-virtual-sawn-full-similarity/seg/log62_board2.jpg,/home/sshirodk/Documents/Biomtrace-new/matching/spatial/ducret-traceability-evaluation-v18/dataset/localization_ground_truth_masks/log62_board2.png
log62_board3,log62,3,1422,1724,975,265,2397,1989,975,265,3.67924528,270,90,4624,3468,/home/sshirodk/Documents/Biomtrace-new/matching/spatial/ducret-autun-t2-virtual-sawn-full-similarity/seg/log62_board3.jpg,/home/sshirodk/Documents/Biomtrace-new/matching/spatial/ducret-traceability-evaluation-v18/dataset/localization_ground_truth_masks/log62_board3.png
log62_board4,log62,4,1803,2292,924,238,2727,2530,924,238,3.88235294,180,180,4624,3468,/home/sshirodk/Documents/Biomtrace-new/matching/spatial/ducret-autun-t2-virtual-sawn-full-similarity/seg/log62_board4.jpg,/home/sshirodk/Documents/Biomtrace-new/matching/spatial/ducret-traceability-evaluation-v18/dataset/localization_ground_truth_masks/log62_board4.png
log62_board5,log62,5,1831,614,291,1020,2122,1634,1020,291,3.50515464,90,270,4624,3468,/home/sshirodk/Documents/Biomtrace-new/matching/spatial/ducret-autun-t2-virtual-sawn-full-similarity/seg/log62_board5.jpg,/home/sshirodk/Documents/Biomtrace-new/matching/spatial/ducret-traceability-evaluation-v18/dataset/localization_ground_truth_masks/log62_board5.png
log62_board6,log62,6,3195,1227,370,949,3565,2176,949,370,2.56486486,90,270,4624,3468,/home/sshirodk/Documents/Biomtrace-new/matching/spatial/ducret-autun-t2-virtual-sawn-full-similarity/seg/log62_board6.jpg,/home/sshirodk/Documents/Biomtrace-new/matching/spatial/ducret-traceability-evaluation-v18/dataset/localization_ground_truth_masks/log62_board6.png
log62_board7,log62,7,1700,1035,271,1017,1971,2052,1017,271,3.75276753,90,270,4624,3468,/home/sshirodk/Documents/Biomtrace-new/matching/spatial/ducret-autun-t2-virtual-sawn-full-similarity/seg/log62_board7.jpg,/home/sshirodk/Documents/Biomtrace-new/matching/spatial/ducret-traceability-evaluation-v18/dataset/localization_ground_truth_masks/log62_board7.png
log62_board8,log62,8,2335,1322,1110,446,3445,1768,1110,446,2.48878924,90,270,4624,3468,/home/sshirodk/Documents/Biomtrace-new/matching/spatial/ducret-autun-t2-virtual-sawn-full-similarity/seg/log62_board8.jpg,/home/sshirodk/Documents/Biomtrace-new/matching/spatial/ducret-traceability-evaluation-v18/dataset/localization_ground_truth_masks/log62_board8.png
log62_board9,log62,9,2046,1279,918,289,2964,1568,918,289,3.17647059,270,90,4624,3468,/home/sshirodk/Documents/Biomtrace-new/matching/spatial/ducret-autun-t2-virtual-sawn-full-similarity/seg/log62_board9.jpg,/home/sshirodk/Documents/Biomtrace-new/matching/spatial/ducret-traceability-evaluation-v18/dataset/localization_ground_truth_masks/log62_board9.png
log62_board10,log62,10,2927,1689,905,246,3832,1935,905,246,3.67886179,0,0,4624,3468,/home/sshirodk/Documents/Biomtrace-new/matching/spatial/ducret-autun-t2-virtual-sawn-full-similarity/seg/log62_board10.jpg,/home/sshirodk/Documents/Biomtrace-new/matching/spatial/ducret-traceability-evaluation-v18/dataset/localization_ground_truth_masks/log62_board10.png
log63_board1,log63,1,2630,2110,208,720,2838,2830,720,208,3.46153846,90,270,4624,3468,/home/sshirodk/Documents/Biomtrace-new/matching/spatial/ducret-autun-t2-virtual-sawn-full-similarity/seg/log63_board1.jpg,/home/sshirodk/Documents/Biomtrace-new/matching/spatial/ducret-traceability-evaluation-v18/dataset/localization_ground_truth_masks/log63_board1.png
log63_board2,log63,2,2079,1819,813,216,2892,2035,813,216,3.76388889,270,90,4624,3468,/home/sshirodk/Documents/Biomtrace-new/matching/spatial/ducret-autun-t2-virtual-sawn-full-similarity/seg/log63_board2.jpg,/home/sshirodk/Documents/Biomtrace-new/matching/spatial/ducret-traceability-evaluation-v18/dataset/localization_ground_truth_masks/log63_board2.png
log63_board3,log63,3,2295,2134,726,297,3021,2431,726,297,2.44444444,0,0,4624,3468,/home/sshirodk/Documents/Biomtrace-new/matching/spatial/ducret-autun-t2-virtual-sawn-full-similarity/seg/log63_board3.jpg,/home/sshirodk/Documents/Biomtrace-new/matching/spatial/ducret-traceability-evaluation-v18/dataset/localization_ground_truth_masks/log63_board3.png
log63_board4,log63,4,2588,2500,770,205,3358,2705,770,205,3.75609756,0,0,4624,3468,/home/sshirodk/Documents/Biomtrace-new/matching/spatial/ducret-autun-t2-virtual-sawn-full-similarity/seg/log63_board4.jpg,/home/sshirodk/Documents/Biomtrace-new/matching/spatial/ducret-traceability-evaluation-v18/dataset/localization_ground_truth_masks/log63_board4.png
log63_board5,log63,5,2896,1606,206,698,3102,2304,698,206,3.38834951,90,270,4624,3468,/home/sshirodk/Documents/Biomtrace-new/matching/spatial/ducret-autun-t2-virtual-sawn-full-similarity/seg/log63_board5.jpg,/home/sshirodk/Documents/Biomtrace-new/matching/spatial/ducret-traceability-evaluation-v18/dataset/localization_ground_truth_masks/log63_board5.png
log63_board6,log63,6,2219,1470,372,851,2591,2321,851,372,2.28763441,0,0,4624,3468,/home/sshirodk/Documents/Biomtrace-new/matching/spatial/ducret-autun-t2-virtual-sawn-full-similarity/seg/log63_board6.jpg,/home/sshirodk/Documents/Biomtrace-new/matching/spatial/ducret-traceability-evaluation-v18/dataset/localization_ground_truth_masks/log63_board6.png
log63_board7,log63,7,2269,1822,383,910,2652,2732,910,383,2.37597911,90,270,4624,3468,/home/sshirodk/Documents/Biomtrace-new/matching/spatial/ducret-autun-t2-virtual-sawn-full-similarity/seg/log63_board7.jpg,/home/sshirodk/Documents/Biomtrace-new/matching/spatial/ducret-traceability-evaluation-v18/dataset/localization_ground_truth_masks/log63_board7.png
log63_board8,log63,8,2544,1299,706,216,3250,1515,706,216,3.26851852,180,180,4624,3468,/home/sshirodk/Documents/Biomtrace-new/matching/spatial/ducret-autun-t2-virtual-sawn-full-similarity/seg/log63_board8.jpg,/home/sshirodk/Documents/Biomtrace-new/matching/spatial/ducret-traceability-evaluation-v18/dataset/localization_ground_truth_masks/log63_board8.png
log63_board9,log63,9,2358,2032,367,752,2725,2784,752,367,2.04904632,90,270,4624,3468,/home/sshirodk/Documents/Biomtrace-new/matching/spatial/ducret-autun-t2-virtual-sawn-full-similarity/seg/log63_board9.jpg,/home/sshirodk/Documents/Biomtrace-new/matching/spatial/ducret-traceability-evaluation-v18/dataset/localization_ground_truth_masks/log63_board9.png
log63_board10,log63,10,2378,2384,869,269,3247,2653,869,269,3.23048327,0,0,4624,3468,/home/sshirodk/Documents/Biomtrace-new/matching/spatial/ducret-autun-t2-virtual-sawn-full-similarity/seg/log63_board10.jpg,/home/sshirodk/Documents/Biomtrace-new/matching/spatial/ducret-traceability-evaluation-v18/dataset/localization_ground_truth_masks/log63_board10.png
log64_board1,log64,1,1671,1329,713,183,2384,1512,713,183,3.89617486,180,180,4624,3468,/home/sshirodk/Documents/Biomtrace-new/matching/spatial/ducret-autun-t2-virtual-sawn-full-similarity/seg/log64_board1.jpg,/home/sshirodk/Documents/Biomtrace-new/matching/spatial/ducret-traceability-evaluation-v18/dataset/localization_ground_truth_masks/log64_board1.png
log64_board2,log64,2,1851,953,197,754,2048,1707,754,197,3.82741117,0,0,4624,3468,/home/sshirodk/Documents/Biomtrace-new/matching/spatial/ducret-autun-t2-virtual-sawn-full-similarity/seg/log64_board2.jpg,/home/sshirodk/Documents/Biomtrace-new/matching/spatial/ducret-traceability-evaluation-v18/dataset/localization_ground_truth_masks/log64_board2.png
log64_board3,log64,3,1867,956,230,915,2097,1871,915,230,3.97826087,90,270,4624,3468,/home/sshirodk/Documents/Biomtrace-new/matching/spatial/ducret-autun-t2-virtual-sawn-full-similarity/seg/log64_board3.jpg,/home/sshirodk/Documents/Biomtrace-new/matching/spatial/ducret-traceability-evaluation-v18/dataset/localization_ground_truth_masks/log64_board3.png
log64_board4,log64,4,2261,2237,737,248,2998,2485,737,248,2.97177419,0,0,4624,3468,/home/sshirodk/Documents/Biomtrace-new/matching/spatial/ducret-autun-t2-virtual-sawn-full-similarity/seg/log64_board4.jpg,/home/sshirodk/Documents/Biomtrace-new/matching/spatial/ducret-traceability-evaluation-v18/dataset/localization_ground_truth_masks/log64_board4.png
log64_board5,log64,5,1536,1397,721,223,2257,1620,721,223,3.23318386,180,180,4624,3468,/home/sshirodk/Documents/Biomtrace-new/matching/spatial/ducret-autun-t2-virtual-sawn-full-similarity/seg/log64_board5.jpg,/home/sshirodk/Documents/Biomtrace-new/matching/spatial/ducret-traceability-evaluation-v18/dataset/localization_ground_truth_masks/log64_board5.png
log64_board6,log64,6,2564,1870,274,721,2838,2591,721,274,2.63138686,270,90,4624,3468,/home/sshirodk/Documents/Biomtrace-new/matching/spatial/ducret-autun-t2-virtual-sawn-full-similarity/seg/log64_board6.jpg,/home/sshirodk/Documents/Biomtrace-new/matching/spatial/ducret-traceability-evaluation-v18/dataset/localization_ground_truth_masks/log64_board6.png
log64_board7,log64,7,2265,1483,721,233,2986,1716,721,233,3.09442060,90,270,4624,3468,/home/sshirodk/Documents/Biomtrace-new/matching/spatial/ducret-autun-t2-virtual-sawn-full-similarity/seg/log64_board7.jpg,/home/sshirodk/Documents/Biomtrace-new/matching/spatial/ducret-traceability-evaluation-v18/dataset/localization_ground_truth_masks/log64_board7.png
log64_board8,log64,8,2172,1422,886,307,3058,1729,886,307,2.88599349,180,180,4624,3468,/home/sshirodk/Documents/Biomtrace-new/matching/spatial/ducret-autun-t2-virtual-sawn-full-similarity/seg/log64_board8.jpg,/home/sshirodk/Documents/Biomtrace-new/matching/spatial/ducret-traceability-evaluation-v18/dataset/localization_ground_truth_masks/log64_board8.png
log64_board9,log64,9,2672,1309,347,709,3019,2018,709,347,2.04322767,180,180,4624,3468,/home/sshirodk/Documents/Biomtrace-new/matching/spatial/ducret-autun-t2-virtual-sawn-full-similarity/seg/log64_board9.jpg,/home/sshirodk/Documents/Biomtrace-new/matching/spatial/ducret-traceability-evaluation-v18/dataset/localization_ground_truth_masks/log64_board9.png
log64_board10,log64,10,2152,1456,371,766,2523,2222,766,371,2.06469003,270,90,4624,3468,/home/sshirodk/Documents/Biomtrace-new/matching/spatial/ducret-autun-t2-virtual-sawn-full-similarity/seg/log64_board10.jpg,/home/sshirodk/Documents/Biomtrace-new/matching/spatial/ducret-traceability-evaluation-v18/dataset/localization_ground_truth_masks/log64_board10.png
log65_board1,log65,1,2206,1723,1129,298,3335,2021,1129,298,3.78859060,90,270,4624,3468,/home/sshirodk/Documents/Biomtrace-new/matching/spatial/ducret-autun-t2-virtual-sawn-full-similarity/seg/log65_board1.jpg,/home/sshirodk/Documents/Biomtrace-new/matching/spatial/ducret-traceability-evaluation-v18/dataset/localization_ground_truth_masks/log65_board1.png
log65_board2,log65,2,1236,1863,1220,329,2456,2192,1220,329,3.70820669,0,0,4624,3468,/home/sshirodk/Documents/Biomtrace-new/matching/spatial/ducret-autun-t2-virtual-sawn-full-similarity/seg/log65_board2.jpg,/home/sshirodk/Documents/Biomtrace-new/matching/spatial/ducret-traceability-evaluation-v18/dataset/localization_ground_truth_masks/log65_board2.png
log65_board3,log65,3,2278,1256,505,1159,2783,2415,1159,505,2.29504950,90,270,4624,3468,/home/sshirodk/Documents/Biomtrace-new/matching/spatial/ducret-autun-t2-virtual-sawn-full-similarity/seg/log65_board3.jpg,/home/sshirodk/Documents/Biomtrace-new/matching/spatial/ducret-traceability-evaluation-v18/dataset/localization_ground_truth_masks/log65_board3.png
log65_board4,log65,4,2374,1587,462,990,2836,2577,990,462,2.14285714,0,0,4624,3468,/home/sshirodk/Documents/Biomtrace-new/matching/spatial/ducret-autun-t2-virtual-sawn-full-similarity/seg/log65_board4.jpg,/home/sshirodk/Documents/Biomtrace-new/matching/spatial/ducret-traceability-evaluation-v18/dataset/localization_ground_truth_masks/log65_board4.png
log65_board5,log65,5,1904,1673,1098,443,3002,2116,1098,443,2.47855530,0,0,4624,3468,/home/sshirodk/Documents/Biomtrace-new/matching/spatial/ducret-autun-t2-virtual-sawn-full-similarity/seg/log65_board5.jpg,/home/sshirodk/Documents/Biomtrace-new/matching/spatial/ducret-traceability-evaluation-v18/dataset/localization_ground_truth_masks/log65_board5.png
log65_board6,log65,6,2530,1507,376,1091,2906,2598,1091,376,2.90159574,90,270,4624,3468,/home/sshirodk/Documents/Biomtrace-new/matching/spatial/ducret-autun-t2-virtual-sawn-full-similarity/seg/log65_board6.jpg,/home/sshirodk/Documents/Biomtrace-new/matching/spatial/ducret-traceability-evaluation-v18/dataset/localization_ground_truth_masks/log65_board6.png
log65_board7,log65,7,2502,1876,1124,308,3626,2184,1124,308,3.64935065,90,270,4624,3468,/home/sshirodk/Documents/Biomtrace-new/matching/spatial/ducret-autun-t2-virtual-sawn-full-similarity/seg/log65_board7.jpg,/home/sshirodk/Documents/Biomtrace-new/matching/spatial/ducret-traceability-evaluation-v18/dataset/localization_ground_truth_masks/log65_board7.png
log65_board8,log65,8,1456,1217,380,1094,1836,2311,1094,380,2.87894737,0,0,4624,3468,/home/sshirodk/Documents/Biomtrace-new/matching/spatial/ducret-autun-t2-virtual-sawn-full-similarity/seg/log65_board8.jpg,/home/sshirodk/Documents/Biomtrace-new/matching/spatial/ducret-traceability-evaluation-v18/dataset/localization_ground_truth_masks/log65_board8.png
log65_board9,log65,9,1841,1162,446,1068,2287,2230,1068,446,2.39461883,180,180,4624,3468,/home/sshirodk/Documents/Biomtrace-new/matching/spatial/ducret-autun-t2-virtual-sawn-full-similarity/seg/log65_board9.jpg,/home/sshirodk/Documents/Biomtrace-new/matching/spatial/ducret-traceability-evaluation-v18/dataset/localization_ground_truth_masks/log65_board9.png
log65_board10,log65,10,1637,858,349,1057,1986,1915,1057,349,3.02865330,270,90,4624,3468,/home/sshirodk/Documents/Biomtrace-new/matching/spatial/ducret-autun-t2-virtual-sawn-full-similarity/seg/log65_board10.jpg,/home/sshirodk/Documents/Biomtrace-new/matching/spatial/ducret-traceability-evaluation-v18/dataset/localization_ground_truth_masks/log65_board10.png
log69_board1,log69,1,1640,929,355,935,1995,1864,935,355,2.63380282,0,0,4624,3468,/home/sshirodk/Documents/Biomtrace-new/matching/spatial/ducret-autun-t2-virtual-sawn-full-similarity/seg/log69_board1.jpg,/home/sshirodk/Documents/Biomtrace-new/matching/spatial/ducret-traceability-evaluation-v18/dataset/localization_ground_truth_masks/log69_board1.png
log69_board2,log69,2,2431,1185,299,817,2730,2002,817,299,2.73244147,180,180,4624,3468,/home/sshirodk/Documents/Biomtrace-new/matching/spatial/ducret-autun-t2-virtual-sawn-full-similarity/seg/log69_board2.jpg,/home/sshirodk/Documents/Biomtrace-new/matching/spatial/ducret-traceability-evaluation-v18/dataset/localization_ground_truth_masks/log69_board2.png
log69_board3,log69,3,2221,615,289,851,2510,1466,851,289,2.94463668,180,180,4624,3468,/home/sshirodk/Documents/Biomtrace-new/matching/spatial/ducret-autun-t2-virtual-sawn-full-similarity/seg/log69_board3.jpg,/home/sshirodk/Documents/Biomtrace-new/matching/spatial/ducret-traceability-evaluation-v18/dataset/localization_ground_truth_masks/log69_board3.png
log69_board4,log69,4,1529,673,1022,460,2551,1133,1022,460,2.22173913,270,90,4624,3468,/home/sshirodk/Documents/Biomtrace-new/matching/spatial/ducret-autun-t2-virtual-sawn-full-similarity/seg/log69_board4.jpg,/home/sshirodk/Documents/Biomtrace-new/matching/spatial/ducret-traceability-evaluation-v18/dataset/localization_ground_truth_masks/log69_board4.png
log69_board5,log69,5,2091,795,323,996,2414,1791,996,323,3.08359133,180,180,4624,3468,/home/sshirodk/Documents/Biomtrace-new/matching/spatial/ducret-autun-t2-virtual-sawn-full-similarity/seg/log69_board5.jpg,/home/sshirodk/Documents/Biomtrace-new/matching/spatial/ducret-traceability-evaluation-v18/dataset/localization_ground_truth_masks/log69_board5.png
log69_board6,log69,6,2086,1582,851,253,2937,1835,851,253,3.36363636,0,0,4624,3468,/home/sshirodk/Documents/Biomtrace-new/matching/spatial/ducret-autun-t2-virtual-sawn-full-similarity/seg/log69_board6.jpg,/home/sshirodk/Documents/Biomtrace-new/matching/spatial/ducret-traceability-evaluation-v18/dataset/localization_ground_truth_masks/log69_board6.png
log69_board7,log69,7,1197,866,1017,317,2214,1183,1017,317,3.20820189,0,0,4624,3468,/home/sshirodk/Documents/Biomtrace-new/matching/spatial/ducret-autun-t2-virtual-sawn-full-similarity/seg/log69_board7.jpg,/home/sshirodk/Documents/Biomtrace-new/matching/spatial/ducret-traceability-evaluation-v18/dataset/localization_ground_truth_masks/log69_board7.png
log69_board8,log69,8,1392,765,962,398,2354,1163,962,398,2.41708543,270,90,4624,3468,/home/sshirodk/Documents/Biomtrace-new/matching/spatial/ducret-autun-t2-virtual-sawn-full-similarity/seg/log69_board8.jpg,/home/sshirodk/Documents/Biomtrace-new/matching/spatial/ducret-traceability-evaluation-v18/dataset/localization_ground_truth_masks/log69_board8.png
log69_board9,log69,9,2140,1653,775,208,2915,1861,775,208,3.72596154,90,270,4624,3468,/home/sshirodk/Documents/Biomtrace-new/matching/spatial/ducret-autun-t2-virtual-sawn-full-similarity/seg/log69_board9.jpg,/home/sshirodk/Documents/Biomtrace-new/matching/spatial/ducret-traceability-evaluation-v18/dataset/localization_ground_truth_masks/log69_board9.png
log69_board10,log69,10,1703,775,381,898,2084,1673,898,381,2.35695538,270,90,4624,3468,/home/sshirodk/Documents/Biomtrace-new/matching/spatial/ducret-autun-t2-virtual-sawn-full-similarity/seg/log69_board10.jpg,/home/sshirodk/Documents/Biomtrace-new/matching/spatial/ducret-traceability-evaluation-v18/dataset/localization_ground_truth_masks/log69_board10.png
log70_board1,log70,1,2598,1605,192,687,2790,2292,687,192,3.57812500,180,180,4624,3468,/home/sshirodk/Documents/Biomtrace-new/matching/spatial/ducret-autun-t2-virtual-sawn-full-similarity/seg/log70_board1.jpg,/home/sshirodk/Documents/Biomtrace-new/matching/spatial/ducret-traceability-evaluation-v18/dataset/localization_ground_truth_masks/log70_board1.png
log70_board2,log70,2,2380,1838,289,847,2669,2685,847,289,2.93079585,0,0,4624,3468,/home/sshirodk/Documents/Biomtrace-new/matching/spatial/ducret-autun-t2-virtual-sawn-full-similarity/seg/log70_board2.jpg,/home/sshirodk/Documents/Biomtrace-new/matching/spatial/ducret-traceability-evaluation-v18/dataset/localization_ground_truth_masks/log70_board2.png
log70_board3,log70,3,2417,1677,273,839,2690,2516,839,273,3.07326007,90,270,4624,3468,/home/sshirodk/Documents/Biomtrace-new/matching/spatial/ducret-autun-t2-virtual-sawn-full-similarity/seg/log70_board3.jpg,/home/sshirodk/Documents/Biomtrace-new/matching/spatial/ducret-traceability-evaluation-v18/dataset/localization_ground_truth_masks/log70_board3.png
log70_board4,log70,4,3070,1499,283,714,3353,2213,714,283,2.52296820,0,0,4624,3468,/home/sshirodk/Documents/Biomtrace-new/matching/spatial/ducret-autun-t2-virtual-sawn-full-similarity/seg/log70_board4.jpg,/home/sshirodk/Documents/Biomtrace-new/matching/spatial/ducret-traceability-evaluation-v18/dataset/localization_ground_truth_masks/log70_board4.png
log70_board5,log70,5,2164,2036,710,201,2874,2237,710,201,3.53233831,90,270,4624,3468,/home/sshirodk/Documents/Biomtrace-new/matching/spatial/ducret-autun-t2-virtual-sawn-full-similarity/seg/log70_board5.jpg,/home/sshirodk/Documents/Biomtrace-new/matching/spatial/ducret-traceability-evaluation-v18/dataset/localization_ground_truth_masks/log70_board5.png
log70_board6,log70,6,1969,1854,718,229,2687,2083,718,229,3.13537118,90,270,4624,3468,/home/sshirodk/Documents/Biomtrace-new/matching/spatial/ducret-autun-t2-virtual-sawn-full-similarity/seg/log70_board6.jpg,/home/sshirodk/Documents/Biomtrace-new/matching/spatial/ducret-traceability-evaluation-v18/dataset/localization_ground_truth_masks/log70_board6.png
log70_board7,log70,7,2503,2014,271,848,2774,2862,848,271,3.12915129,270,90,4624,3468,/home/sshirodk/Documents/Biomtrace-new/matching/spatial/ducret-autun-t2-virtual-sawn-full-similarity/seg/log70_board7.jpg,/home/sshirodk/Documents/Biomtrace-new/matching/spatial/ducret-traceability-evaluation-v18/dataset/localization_ground_truth_masks/log70_board7.png
log70_board8,log70,8,1902,2174,893,241,2795,2415,893,241,3.70539419,0,0,4624,3468,/home/sshirodk/Documents/Biomtrace-new/matching/spatial/ducret-autun-t2-virtual-sawn-full-similarity/seg/log70_board8.jpg,/home/sshirodk/Documents/Biomtrace-new/matching/spatial/ducret-traceability-evaluation-v18/dataset/localization_ground_truth_masks/log70_board8.png
log70_board9,log70,9,2573,2120,795,231,3368,2351,795,231,3.44155844,270,90,4624,3468,/home/sshirodk/Documents/Biomtrace-new/matching/spatial/ducret-autun-t2-virtual-sawn-full-similarity/seg/log70_board9.jpg,/home/sshirodk/Documents/Biomtrace-new/matching/spatial/ducret-traceability-evaluation-v18/dataset/localization_ground_truth_masks/log70_board9.png
log70_board10,log70,10,2544,2106,678,259,3222,2365,678,259,2.61776062,90,270,4624,3468,/home/sshirodk/Documents/Biomtrace-new/matching/spatial/ducret-autun-t2-virtual-sawn-full-similarity/seg/log70_board10.jpg,/home/sshirodk/Documents/Biomtrace-new/matching/spatial/ducret-traceability-evaluation-v18/dataset/localization_ground_truth_masks/log70_board10.png
log71_board1,log71,1,2806,2365,634,288,3440,2653,634,288,2.20138889,270,90,4624,3468,/home/sshirodk/Documents/Biomtrace-new/matching/spatial/ducret-autun-t2-virtual-sawn-full-similarity/seg/log71_board1.jpg,/home/sshirodk/Documents/Biomtrace-new/matching/spatial/ducret-traceability-evaluation-v18/dataset/localization_ground_truth_masks/log71_board1.png
